scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:06.000000Z,1774468386.0,26.0,15.0,74,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:07.000000Z,1774468387.0,27.0,15.0,36,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:08.000000Z,1774468388.0,28.0,15.0,33,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:09.000000Z,1774468389.0,29.0,15.0,33,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:10.000000Z,1774468390.0,30.0,15.0,32,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:11.000000Z,1774468391.0,31.0,15.0,32,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:12.000000Z,1774468392.0,32.0,15.0,33,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:13.000000Z,1774468393.0,33.0,15.0,33,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:14.000000Z,1774468394.0,34.0,15.0,34,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:15.000000Z,1774468395.0,35.0,15.0,33,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:16.000000Z,1774468396.0,36.0,15.0,32,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:17.000000Z,1774468397.0,37.0,15.0,32,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:18.000000Z,1774468398.0,38.0,15.0,31,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:19.000000Z,1774468399.0,39.0,15.0,32,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:20.000000Z,1774468400.0,40.0,15.0,30,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:22.000000Z,1774468402.0,42.0,15.0,57,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:23.000000Z,1774468403.0,43.0,15.0,30,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:24.000000Z,1774468404.0,44.0,15.0,32,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:25.000000Z,1774468405.0,45.0,15.0,31,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:26.000000Z,1774468406.0,46.0,15.0,30,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:27.000000Z,1774468407.0,47.0,15.0,31,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:28.000000Z,1774468408.0,48.0,15.0,30,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:29.000000Z,1774468409.0,49.0,15.0,32,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:30.000000Z,1774468410.0,50.0,15.0,31,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:31.000000Z,1774468411.0,51.0,15.0,33,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:32.000000Z,1774468412.0,52.0,15.0,33,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:33.000000Z,1774468413.0,53.0,15.0,33,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:34.000000Z,1774468414.0,54.0,15.0,33,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:35.000000Z,1774468415.0,55.0,15.0,32,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:36.000000Z,1774468416.0,56.0,15.0,34,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:37.000000Z,1774468417.0,57.0,15.0,33,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:39.000000Z,1774468419.0,59.0,15.0,66,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:40.000000Z,1774468420.0,60.0,15.0,34,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:41.000000Z,1774468421.0,61.0,15.0,32,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:42.000000Z,1774468422.0,62.0,15.0,33,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:43.000000Z,1774468423.0,63.0,15.0,33,15,15,0,1,0
