scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_mcs,cell_id,cons_retx_max,duUeIndex,max_nof_harq_retxs,mcs_count,mcs_max,mcs_min,stream_id
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:41.000000Z,1775060981.0,12.0,27.6,0,0,0,4,5329,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:41.000000Z,1775060981.0,12.0,27.93,0,0,0,4,2144,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:42.000000Z,1775060982.0,13.0,27.6,0,0,0,4,5871,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:42.000000Z,1775060982.0,13.0,27.93,0,0,0,4,2341,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:43.000000Z,1775060983.0,14.0,27.61,0,0,0,4,6407,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:43.000000Z,1775060983.0,14.0,27.94,0,0,0,4,2538,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:44.000000Z,1775060984.0,15.0,27.62,0,0,0,4,6964,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:44.000000Z,1775060984.0,15.0,27.94,0,0,0,4,2730,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:45.000000Z,1775060985.0,16.0,27.62,0,0,0,4,7512,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:45.000000Z,1775060985.0,16.0,27.95,0,0,0,4,2935,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:46.000000Z,1775060986.0,17.0,27.63,0,0,0,4,8050,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:46.000000Z,1775060986.0,17.0,27.95,0,0,0,4,3126,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:47.000000Z,1775060987.0,18.0,27.63,0,0,0,4,8585,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:47.000000Z,1775060987.0,18.0,27.95,0,0,0,4,3316,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:48.000000Z,1775060988.0,19.0,27.63,0,0,0,4,9121,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:48.000000Z,1775060988.0,19.0,27.95,0,0,0,4,3528,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:49.000000Z,1775060989.0,20.0,27.64,0,0,0,4,9652,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:49.000000Z,1775060989.0,20.0,27.96,0,0,0,4,3734,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:50.000000Z,1775060990.0,21.0,27.64,0,0,0,4,10200,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:50.000000Z,1775060990.0,21.0,27.96,0,0,0,4,3926,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:51.000000Z,1775060991.0,22.0,27.64,0,0,0,4,10750,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:51.000000Z,1775060991.0,22.0,27.96,0,0,0,4,4130,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:53.000000Z,1775060993.0,24.0,27.65,0,0,0,4,11840,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:53.000000Z,1775060993.0,24.0,27.95,0,0,0,4,4514,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:54.000000Z,1775060994.0,25.0,27.65,0,0,0,4,12390,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:54.000000Z,1775060994.0,25.0,27.95,0,0,0,4,4714,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:55.000000Z,1775060995.0,26.0,27.65,0,0,0,4,12927,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:55.000000Z,1775060995.0,26.0,27.95,0,0,0,4,4908,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:56.000000Z,1775060996.0,27.0,27.65,0,0,0,4,13459,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:56.000000Z,1775060996.0,27.0,27.95,0,0,0,4,5112,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:57.000000Z,1775060997.0,28.0,27.65,0,0,0,4,13988,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:57.000000Z,1775060997.0,28.0,27.95,0,0,0,4,5312,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:58.000000Z,1775060998.0,29.0,27.65,0,0,0,4,14530,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:58.000000Z,1775060998.0,29.0,27.96,0,0,0,4,5503,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:59.000000Z,1775060999.0,30.0,27.66,0,0,0,4,15072,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:29:59.000000Z,1775060999.0,30.0,27.96,0,0,0,4,5708,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:00.000000Z,1775061000.0,31.0,27.66,0,0,0,4,15600,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:00.000000Z,1775061000.0,31.0,27.96,0,0,0,4,5895,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:01.000000Z,1775061001.0,32.0,27.66,0,0,0,4,16103,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:01.000000Z,1775061001.0,32.0,27.96,0,0,0,4,6079,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:02.000000Z,1775061002.0,33.0,27.66,0,0,0,4,16499,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:02.000000Z,1775061002.0,33.0,27.96,0,0,0,4,6266,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:03.000000Z,1775061003.0,34.0,27.66,0,0,0,4,17023,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:03.000000Z,1775061003.0,34.0,27.96,0,0,0,4,6474,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:04.000000Z,1775061004.0,35.0,27.66,0,0,0,4,17565,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:04.000000Z,1775061004.0,35.0,27.96,0,0,0,4,6665,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:05.000000Z,1775061005.0,36.0,27.66,0,0,0,4,18096,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:05.000000Z,1775061005.0,36.0,27.96,0,0,0,4,6858,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:06.000000Z,1775061006.0,37.0,27.66,0,0,0,4,18471,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:06.000000Z,1775061006.0,37.0,27.97,0,0,0,4,7036,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:07.000000Z,1775061007.0,38.0,27.66,0,0,0,4,18972,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:07.000000Z,1775061007.0,38.0,27.97,0,0,0,4,7222,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:09.000000Z,1775061009.0,40.0,27.67,0,0,0,4,20043,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:09.000000Z,1775061009.0,40.0,27.97,0,0,0,4,7614,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:10.000000Z,1775061010.0,41.0,27.67,0,0,0,4,20557,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:10.000000Z,1775061010.0,41.0,27.97,0,0,0,4,7822,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:11.000000Z,1775061011.0,42.0,27.67,0,0,0,4,21086,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:11.000000Z,1775061011.0,42.0,27.97,0,0,0,4,8010,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:12.000000Z,1775061012.0,43.0,27.67,0,0,0,4,21603,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:12.000000Z,1775061012.0,43.0,27.97,0,0,0,4,8208,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:13.000000Z,1775061013.0,44.0,27.67,0,0,0,4,22158,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:13.000000Z,1775061013.0,44.0,27.97,0,0,0,4,8401,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:14.000000Z,1775061014.0,45.0,27.67,0,0,0,4,22669,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:14.000000Z,1775061014.0,45.0,27.97,0,0,0,4,8581,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:15.000000Z,1775061015.0,46.0,27.67,0,0,0,4,23131,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:16.000000Z,1775061016.0,47.0,27.97,0,0,0,4,8769,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:17.000000Z,1775061017.0,48.0,27.67,0,0,0,4,23657,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:17.000000Z,1775061017.0,48.0,27.97,0,0,0,4,8978,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:18.000000Z,1775061018.0,49.0,27.67,0,0,0,4,24198,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:18.000000Z,1775061018.0,49.0,27.97,0,0,0,4,9176,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:19.000000Z,1775061019.0,50.0,27.67,0,0,0,4,24733,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:19.000000Z,1775061019.0,50.0,27.97,0,0,0,4,9385,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:20.000000Z,1775061020.0,51.0,27.67,0,0,0,4,25277,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:20.000000Z,1775061020.0,51.0,27.97,0,0,0,4,9581,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:21.000000Z,1775061021.0,52.0,27.67,0,0,0,4,25801,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:21.000000Z,1775061021.0,52.0,27.98,0,0,0,4,9775,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:22.000000Z,1775061022.0,53.0,27.68,0,0,0,4,26346,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:22.000000Z,1775061022.0,53.0,27.98,0,0,0,4,9978,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:23.000000Z,1775061023.0,54.0,27.68,0,0,0,4,26883,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:23.000000Z,1775061023.0,54.0,27.98,0,0,0,4,10170,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:24.000000Z,1775061024.0,55.0,27.68,0,0,0,4,27408,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:24.000000Z,1775061024.0,55.0,27.98,0,0,0,4,10365,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:26.000000Z,1775061026.0,57.0,27.68,0,0,0,4,28506,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:26.000000Z,1775061026.0,57.0,27.98,0,0,0,4,10758,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:27.000000Z,1775061027.0,58.0,27.68,0,0,0,4,29051,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:27.000000Z,1775061027.0,58.0,27.98,0,0,0,4,10952,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:28.000000Z,1775061028.0,59.0,27.68,0,0,0,4,29604,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:28.000000Z,1775061028.0,59.0,27.98,0,0,0,4,11141,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:29.000000Z,1775061029.0,60.0,27.68,0,0,0,4,30139,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:29.000000Z,1775061029.0,60.0,27.98,0,0,0,4,11335,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:30.000000Z,1775061030.0,61.0,27.68,0,0,0,4,30684,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:30.000000Z,1775061030.0,61.0,27.98,0,0,0,4,11542,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:31.000000Z,1775061031.0,62.0,27.68,0,0,0,4,31246,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:31.000000Z,1775061031.0,62.0,27.98,0,0,0,4,11747,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:32.000000Z,1775061032.0,63.0,27.68,0,0,0,4,31791,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:32.000000Z,1775061032.0,63.0,27.98,0,0,0,4,11946,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:33.000000Z,1775061033.0,64.0,27.68,0,0,0,4,32340,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:33.000000Z,1775061033.0,64.0,27.98,0,0,0,4,12156,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:34.000000Z,1775061034.0,65.0,27.68,0,0,0,4,32879,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:34.000000Z,1775061034.0,65.0,27.98,0,0,0,4,12369,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:35.000000Z,1775061035.0,66.0,27.68,0,0,0,4,33433,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:35.000000Z,1775061035.0,66.0,27.98,0,0,0,4,12586,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:36.000000Z,1775061036.0,67.0,27.68,0,0,0,4,33983,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:36.000000Z,1775061036.0,67.0,27.98,0,0,0,4,12794,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:37.000000Z,1775061037.0,68.0,27.68,0,0,0,4,34535,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:37.000000Z,1775061037.0,68.0,27.98,0,0,0,4,12996,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:38.000000Z,1775061038.0,69.0,27.68,0,0,0,4,35080,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:38.000000Z,1775061038.0,69.0,27.98,0,0,0,4,13191,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:39.000000Z,1775061039.0,70.0,27.68,0,0,0,4,35622,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:39.000000Z,1775061039.0,70.0,27.98,0,0,0,4,13382,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:40.000000Z,1775061040.0,71.0,27.68,0,0,0,4,36153,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:40.000000Z,1775061040.0,71.0,27.98,0,0,0,4,13574,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:42.000000Z,1775061042.0,73.0,27.68,0,0,0,4,37242,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:42.000000Z,1775061042.0,73.0,27.98,0,0,0,4,13966,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:43.000000Z,1775061043.0,74.0,27.68,0,0,0,4,37801,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:43.000000Z,1775061043.0,74.0,27.98,0,0,0,4,14163,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:44.000000Z,1775061044.0,75.0,27.68,0,0,0,4,38357,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:44.000000Z,1775061044.0,75.0,27.98,0,0,0,4,14373,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:45.000000Z,1775061045.0,76.0,27.68,0,0,0,4,38896,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:45.000000Z,1775061045.0,76.0,27.98,0,0,0,4,14566,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:46.000000Z,1775061046.0,77.0,27.68,0,0,0,4,39453,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:46.000000Z,1775061046.0,77.0,27.98,0,0,0,4,14764,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:47.000000Z,1775061047.0,78.0,27.68,0,0,0,4,40007,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:47.000000Z,1775061047.0,78.0,27.98,0,0,0,4,14956,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:48.000000Z,1775061048.0,79.0,27.68,0,0,0,4,40534,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:48.000000Z,1775061048.0,79.0,27.98,0,0,0,4,15146,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:49.000000Z,1775061049.0,80.0,27.68,0,0,0,4,40955,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:49.000000Z,1775061049.0,80.0,27.98,0,0,0,4,15328,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:50.000000Z,1775061050.0,81.0,27.68,0,0,0,4,41438,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:50.000000Z,1775061050.0,81.0,27.98,0,0,0,4,15522,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:51.000000Z,1775061051.0,82.0,27.68,0,0,0,4,41962,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:51.000000Z,1775061051.0,82.0,27.98,0,0,0,4,15721,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:52.000000Z,1775061052.0,83.0,27.68,0,0,0,4,42501,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:52.000000Z,1775061052.0,83.0,27.98,0,0,0,4,15916,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:53.000000Z,1775061053.0,84.0,27.68,0,0,0,4,43036,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:53.000000Z,1775061053.0,84.0,27.98,0,0,0,4,16115,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:54.000000Z,1775061054.0,85.0,27.68,0,0,0,4,43572,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:54.000000Z,1775061054.0,85.0,27.99,0,0,0,4,16316,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:55.000000Z,1775061055.0,86.0,27.68,0,0,0,4,44096,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:55.000000Z,1775061055.0,86.0,27.99,0,0,0,4,16509,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:56.000000Z,1775061056.0,87.0,27.68,0,0,0,4,44625,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:56.000000Z,1775061056.0,87.0,27.99,0,0,0,4,16699,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:58.000000Z,1775061058.0,89.0,27.68,0,0,0,4,45641,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
S2,rayleigh_deep_fade,steady_impairment,2026-04-01T16:30:58.000000Z,1775061058.0,89.0,27.99,0,0,0,4,17083,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
